no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets,loan_status
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.127960983651108,-0.490300988300682,-0.15773708354950988,1.125594338396352,-0.11016917404297473,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,-1.6244810049593326,-1.4966816926821844,-1.2087978686788396,0.36577852106509323,-1.494480857957398,0
0.8853442002296773,1.004460639582551,0.9927645216005845,-0.7693267070689185,-0.6340696603551823,0.54297010653671,1.0443926479945382,-0.8125791766217747,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-0.840589565226453,-0.5345375027789898,-0.15773708354950988,0.789187335303123,-1.1304581558910125,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,0.442141881609168,-0.05899497213718096,0.19261651149360004,0.3019771928922394,0.5460971057386778,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-0.02106669641480624,0.4718432016025126,0.19261651149360004,-1.6526634974942815,0.13593068087514495,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.26398473621533175,-0.12534974385464265,0.8933237015798199,-0.4056375377521391,0.5204617041847069,1
0.8853442002296773,-0.9955591693623701,0.9927645216005845,0.5134047397667025,1.1685683046358604,1.24367729662293,-1.6758639804662283,0.5255887844955012,1
-1.4735476024106673,1.004460639582551,0.9927645216005845,-1.6244810049593326,-1.5187999499213383,-1.5591514637219497,-0.2838350021494182,-1.5201162595113689,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-0.05669812549357349,-0.5898331458768745,0.8933237015798199,-1.6004624108074013,-0.3460148683395061,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.698063848911384,-0.6230105317356054,1.5940308916660397,-0.4984394696399264,-0.6331313657439791,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.119139034105746,1.433987391505707,0.19261651149360004,0.5571825055836546,1.130584261169212,0
0.8853442002296773,1.004460639582551,0.9927645216005845,-0.9474838524627548,-1.0543165478991063,-1.2087978686788396,0.3599784003221065,-0.8177062569325688,0
1.4750671508897635,1.004460639582551,0.9927645216005845,0.6915618851605387,0.9805631181030523,-0.8584442736357297,-1.5308609618915607,0.9665176912237989,1
0.2956212495695911,1.004460639582551,0.9927645216005845,1.4041904667358838,1.8099977645713234,-0.15773708354950988,1.450401100003608,2.2226523673683682,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.6892418993660219,1.1243317901575527,0.19261651149360004,-1.664263738980255,1.417700758573685,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,0.22835330713656452,-0.34653231624618164,-0.8584442736357297,-1.3742577018309194,0.22821812646943984,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,-1.5175867177230307,-1.4966816926821844,-0.15773708354950988,-0.9508488875928898,-1.4585912957818388,1
1.4750671508897635,1.004460639582551,0.9927645216005845,1.1904018922632802,0.7593805457115133,-1.5591514637219497,1.3343986851438736,0.023134914037673437,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-0.05669812549357349,-0.3575914448657586,-0.5080906785926198,0.06997236317277106,0.16156608242911577,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,-1.1969038560141254,-1.2976173775297992,-0.5080906785926198,0.528181901868721,-1.0330436299859236,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,-1.2325352850928928,-0.9879617761816447,1.24367729662293,0.20917526100445208,-1.1150769149586301,0
1.4750671508897635,-0.9955591693623701,0.9927645216005845,1.0478761759482114,1.3344552339295146,-0.8584442736357297,-1.4612595129757202,-0.10504209373218057,1
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-0.5199067035175478,-0.8220748468879905,0.8933237015798199,1.3343986851438736,-0.5818605626360375,0
0.2956212495695911,1.004460639582551,0.9927645216005845,-1.26816671417166,-1.1096121909969912,-0.8584442736357297,-1.4380590300037732,-1.3201601273903965,1
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,0.9766133177906767,0.32807452954801225,-1.5591514637219497,0.649984437471442,0.9203739684266514,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.4398218958146511,1.0800952756792448,0.8933237015798199,1.2879977191999799,1.9509171108962777,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.3037981432504273,-1.2976173775297992,-0.8584442736357297,-0.347636330322272,-1.3406684486335732,1
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,-1.5175867177230307,-1.4192677923451458,0.19261651149360004,-1.4960602374336405,-1.3560496895659557,1
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,0.5134047397667025,-0.19170451557210436,1.24367729662293,1.0849934931954452,0.3871576161040588,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.0478761759482114,1.4008100056469763,0.8933237015798199,-1.5598615656064942,0.9767718518453873,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.30611812904494423,-0.05899497213718096,-0.8584442736357297,0.4585804529528806,-0.49470019735253673,0
-0.8838246517505812,-0.9955591693623701,0.9927645216005845,-0.05669812549357349,0.4386658157437818,0.54297010653671,0.44698021146690714,0.3153784917529406,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,0.15709044897903002,0.593493616417859,0.19261651149360004,0.19757501951847864,0.1820744036722924,0
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.58234761212972,0.4386658157437818,0.8933237015798199,0.3599784003221065,1.4074465979520967,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.7984561723968405,1.1353909187771296,0.8933237015798199,-0.568040918555767,0.038516154970055914,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,1.297296179499582,1.057977018440091,-0.15773708354950988,-0.9566490083358764,0.5563512663602661,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.4486438453600132,-0.8331339755075674,-1.2087978686788396,0.5165816603827477,-0.566479321703655,0
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.1904018922632802,0.8699718319072828,0.19261651149360004,0.33097779660717297,1.9355358699638952,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,0.01456473266396101,0.5050205874612435,1.5940308916660397,-0.057630293172936546,0.35639513423929386,0
1.4750671508897635,1.004460639582551,-1.0072882121006403,0.5846675979242371,1.035858761200937,0.19261651149360004,1.264797236228033,-0.1665670574617105,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-0.27048669996617697,-0.501360116920259,1.24367729662293,-0.9798494913078233,-0.7408000522706565,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,1.5110847539721854,1.699406478375554,1.24367729662293,1.3982000133167274,2.0688399580445433,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,0.8340876014756078,0.3612519154067431,1.5940308916660397,-1.0378506987376903,0.8537219243863274,1
0.8853442002296773,1.004460639582551,0.9927645216005845,0.15709044897903002,0.3391336581675892,0.8933237015798199,1.1429947006253123,-0.22296494088044624,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.2260333213420476,0.4165475585046278,1.24367729662293,-0.7072438163874479,2.2995585720302807,1
0.2956212495695911,1.004460639582551,0.9927645216005845,1.6179790412084873,1.699406478375554,1.24367729662293,0.4005792455230135,0.5050804632523245,0
1.4750671508897635,1.004460639582551,0.9927645216005845,1.3329276085783492,1.5224604204623227,-0.8584442736357297,-1.3626574603449462,1.668927693802599,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.6268009907538495,-0.8441931041271443,1.5940308916660397,-0.08083077614488339,-0.6126230445008024,0
0.8853442002296773,-0.9955591693623701,0.9927645216005845,-0.413012416281246,-0.31335493038745077,1.24367729662293,1.067593130966485,-0.11016917404297473,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,-0.3417495581237115,-0.5345375027789898,0.19261651149360004,-1.3684575810879327,0.038516154970055914,1
0.2956212495695911,1.004460639582551,-1.0072882121006403,1.154770463184513,1.5445786777014767,-0.15773708354950988,0.6673847997004021,1.0998217793044471,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.840589565226453,-0.5566557600181437,1.5940308916660397,0.5397821433546945,-1.1971101999313367,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.19272187805779725,-0.30229580176787385,-1.2087978686788396,1.026992285765578,-0.34088778802871195,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-1.125640997856591,-1.120671319616568,0.19261651149360004,-1.6700638597232418,-0.9458832647024229,1
0.8853442002296773,1.004460639582551,0.9927645216005845,-1.6244810049593326,-1.5077408213017613,1.5940308916660397,-1.5076604789196137,-1.525243339822163,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,0.0858275908214955,0.383370172645897,-1.2087978686788396,-1.2408549247422251,-0.20758369994806378,0
1.4750671508897635,1.004460639582551,-1.0072882121006403,0.6915618851605387,0.35019278678716614,-1.2087978686788396,-1.0552510609666506,1.3664299554657433,1
0.2956212495695911,1.004460639582551,0.9927645216005845,0.26398473621533175,0.17324672887393497,0.8933237015798199,0.7833872145601363,-0.053771290624238965,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-0.8762209943052203,-0.7446609465509518,-0.8584442736357297,-0.6144418844996606,-0.7510542128922447,1
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-1.125640997856591,-0.9547843903229138,1.24367729662293,0.4121794870089869,-1.207364360552925,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.22835330713656452,-0.03687671489802706,0.8933237015798199,0.5629826263266413,0.4486825798335887,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,1.4041904667358838,2.0311803369628625,-0.5080906785926198,1.166195183597259,1.766342219707688,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.2260333213420476,1.5777560635602075,0.19261651149360004,-0.1388319835747505,1.2741425098714485,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.553218146801798,-1.5187999499213383,0.54297010653671,0.2265756232334122,-1.366303850187544,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,-0.555538132596315,-0.689365303453067,-1.2087978686788396,-0.7536447823313417,-0.756181293203039,1
-1.4735476024106673,1.004460639582551,-1.0072882121006403,1.3329276085783492,1.7768203787125927,-1.2087978686788396,1.3111982021719268,0.6537657922653551,0
-0.29410170109049505,1.004460639582551,0.9927645216005845,1.724873328444789,0.6709075167548977,0.8933237015798199,-1.3742577018309194,1.9355358699638952,1
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-0.5199067035175478,-0.7225426893117979,1.5940308916660397,0.07577248391575776,-0.4741918761093601,0
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.7336952779901512,-0.7667792037901057,0.8933237015798199,0.6557845582144287,-0.3613961092718886,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,0.6202990270030043,0.6709075167548977,0.8933237015798199,-0.9334485253639296,0.8280865228323566,1
1.4750671508897635,1.004460639582551,0.9927645216005845,-1.410692430486729,-1.2533808630514915,1.24367729662293,-1.2350548039992384,-1.2637622439716607,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.297296179499582,1.4561056487448611,-0.5080906785926198,-1.1480529928544378,2.02782331555819,1
0.8853442002296773,-0.9955591693623701,0.9927645216005845,-1.0900095687778237,-0.7888974610292596,-0.8584442736357297,1.3749995303447806,-0.9253749434592462,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.6892418993660219,2.4846046103655173,-0.15773708354950988,0.23817586471938562,1.1562196627231829,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,0.22835330713656452,0.6598483881353208,1.24367729662293,-0.6434424882145942,-0.4741918761093601,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.3329276085783492,0.615611873657013,1.24367729662293,-0.347636330322272,1.2792695901822426,1
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,-0.4486438453600132,-0.689365303453067,-1.2087978686788396,1.4156003755456876,-0.11016917404297473,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,-1.1969038560141254,-0.9658435189424908,-0.15773708354950988,-0.8580469557051024,-1.171474798377366,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-1.4463238595654964,-1.4524451782038765,-0.15773708354950988,-1.3568573396019594,-1.3560496895659557,1
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-1.695743863116867,-1.551977335780069,-1.5591514637219497,-1.739665308639082,-1.5816412232408987,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,0.5490361688454698,-0.014758457658873165,1.24367729662293,-0.7536447823313417,-0.06915253155662145,1
-0.29410170109049505,1.004460639582551,-1.0072882121006403,1.297296179499582,1.0911544042988217,1.5940308916660397,1.5142024281764617,1.0844405383720646,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,1.5467161830509528,1.5777560635602075,0.19261651149360004,-0.2200336739765644,2.66870835440746,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-0.23485527088740973,-0.479241859681105,0.54297010653671,-0.7942456275322486,-0.35114194865030024,1
0.8853442002296773,1.004460639582551,-1.0072882121006403,-1.6601124340380997,-1.574095593019223,0.19261651149360004,-0.7072438163874479,-1.561132901997722,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-1.695743863116867,-1.551977335780069,-1.5591514637219497,0.5919832300415748,-1.6072766247948695,0
-0.29410170109049505,1.004460639582551,0.9927645216005845,-0.27048669996617697,-0.2470001586699891,1.5940308916660397,0.1047730876306913,-0.19220245901568128,0
0.8853442002296773,-0.9955591693623701,-1.0072882121006403,-1.2325352850928928,-1.175966962714453,0.19261651149360004,0.19177489877549195,-1.2381268424176899,0
1.4750671508897635,1.004460639582551,0.9927645216005845,0.40651045253040075,0.9363266036247444,-0.15773708354950988,-1.5598615656064942,1.4740986419924207,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.30611812904494423,-0.6008922744964514,0.8933237015798199,1.3982000133167274,-0.13580457559694553,0
0.8853442002296773,1.004460639582551,0.9927645216005845,1.4041904667358838,0.32807452954801225,0.19261651149360004,0.9515907161067508,0.8691031653187099,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-0.840589565226453,-0.501360116920259,-0.8584442736357297,-0.05183017242994984,-0.8638499797297163,0
-0.8838246517505812,-0.9955591693623701,0.9927645216005845,1.6536104702872545,2.296599423832709,-1.5591514637219497,0.690585282672349,1.3305403932901843,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-0.6268009907538495,-0.921607004464183,0.54297010653671,-1.641063256008308,-0.694656329473509,1
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.695743863116867,-1.551977335780069,-0.5080906785926198,1.0327924065085647,-1.5662599823085162,0
0.2956212495695911,-0.9955591693623701,0.9927645216005845,0.8340876014756078,0.3391336581675892,0.54297010653671,-1.7280650671531088,-0.048644210313444805,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,0.727193314239306,0.5050205874612435,-0.5080906785926198,-0.568040918555767,0.7921969606567975,1
1.4750671508897635,1.004460639582551,0.9927645216005845,0.7984561723968405,0.7704396743310902,1.24367729662293,1.6186046015502225,1.3664299554657433,0
-0.8838246517505812,1.004460639582551,-1.0072882121006403,1.1904018922632802,0.9142083463855906,0.54297010653671,-0.945048766849903,1.545877766343539,1
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.6268009907538495,-0.479241859681105,0.19261651149360004,1.1429947006253123,-0.7664354538246272,0
0.8853442002296773,1.004460639582551,0.9927645216005845,0.26398473621533175,0.8920900891464366,1.24367729662293,-0.8348464727331556,0.9152468881158573,1
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.5888495758805652,-1.4966816926821844,-0.8584442736357297,0.2729765891773059,-1.4483371351602505,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,0.7628247433180733,0.07371457129774242,0.19261651149360004,-1.2814557699431322,0.8947385668726807,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,1.4398218958146511,1.9648255652454008,-1.5591514637219497,0.6789850411863755,0.059024476213232556,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-1.4819552886442635,-1.4192677923451458,0.8933237015798199,-0.31863572660733847,-1.4739725367142213,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-1.5175867177230307,-1.319735634768953,-0.5080906785926198,-1.641063256008308,-1.4534642154710447,1
-0.8838246517505812,1.004460639582551,-1.0072882121006403,1.2260333213420476,1.9648255652454008,-0.15773708354950988,-0.17363270803267072,0.24359936740182234,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,1.4041904667358838,0.39442930126547393,1.24367729662293,1.5374029111484084,1.356175794844155,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,0.6915618851605387,0.48290233022208956,0.54297010653671,0.690585282672349,0.9408822896698281,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.7313752921956342,-1.6072729788779538,0.8933237015798199,1.2821975984569933,-1.6124037051056637,0
0.8853442002296773,1.004460639582551,0.9927645216005845,-1.6601124340380997,-1.5851547216388,-0.15773708354950988,1.5026021866904882,-1.5457516610653397,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,0.01456473266396101,0.3391336581675892,-0.15773708354950988,-1.1886538380553449,-0.13580457559694553,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-1.553218146801798,-1.3860904064864148,0.19261651149360004,-0.9914497327937967,-1.3406684486335732,1
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.6601124340380997,-1.540918207160492,0.19261651149360004,1.5142024281764617,-1.561132901997722,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,1.58234761212972,0.6266710022765899,0.54297010653671,-0.20263331174760427,2.1406190823956615,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,1.3329276085783492,0.825735317428975,-0.15773708354950988,-1.4090584262888397,0.36152221455008804,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-1.1612724269353583,-1.2754991202906454,1.24367729662293,-0.7826453860462752,-1.2022372802421308,1
0.8853442002296773,1.004460639582551,0.9927645216005845,0.6202990270030043,-0.1364088724742196,-0.5080906785926198,-0.7014436956444613,1.2074904658311245,1
0.2956212495695911,1.004460639582551,-1.0072882121006403,-1.26816671417166,-1.0653756765186833,0.8933237015798199,0.6789850411863755,-1.2278726817961017,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-1.2325352850928928,-1.0653756765186833,0.19261651149360004,-1.0146502157657435,-1.2740164045932492,1
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-0.16359241272987524,0.17324672887393497,-1.5591514637219497,1.0791933724524585,-0.3306336274071236,0
1.4750671508897635,1.004460639582551,0.9927645216005845,-1.0187467106202892,-0.9326661330837599,-0.8584442736357297,-1.2640554077141721,-0.8792312206620988,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.7693267070689185,-0.7336018179313748,0.19261651149360004,-0.208433432490591,-0.981772826877982,0
-1.4735476024106673,-0.9955591693623701,-1.0072882121006403,-1.7313752921956342,-1.596213850258377,-0.5080906785926198,-0.5738410392987536,-1.591895383862487,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-0.9118524233839875,-0.6340696603551823,-0.15773708354950988,0.7369862486162426,-0.4639377154877718,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,-0.5199067035175478,-0.8441931041271443,-0.8584442736357297,1.705606412695023,-0.756181293203039,0
-1.4735476024106673,-0.9955591693623701,0.9927645216005845,0.15709044897903002,0.17324672887393497,1.24367729662293,1.3285985644008869,-0.3613961092718886,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,0.5490361688454698,0.2506606292109736,1.5940308916660397,-0.5448404355838201,0.6742741135085318,1
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,1.2616647504208147,1.8763525362887852,-0.8584442736357297,1.1719953043402458,1.4279549191952734,0
1.4750671508897635,1.004460639582551,-1.0072882121006403,-1.5888495758805652,-1.5077408213017613,0.54297010653671,-0.33023596809331185,-1.4842266973358096,1
0.2956212495695911,-0.9955591693623701,0.9927645216005845,-1.3037981432504273,-1.319735634768953,1.5940308916660397,0.9979916820506445,-1.1560935574449833,0
0.2956212495695911,-0.9955591693623701,-1.0072882121006403,-0.37738098720247876,-0.4460644738223742,0.19261651149360004,-0.1620324665466973,-0.40241275175824187,0
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.05669812549357349,-0.3575914448657586,0.8933237015798199,0.6325840752424818,0.2692347689557931,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-1.0900095687778237,-0.9879617761816447,1.24367729662293,-1.1480529928544378,-0.9305020237700403,1
-0.8838246517505812,1.004460639582551,0.9927645216005845,0.050196161742728264,0.46078407298293567,-0.5080906785926198,-0.6898434541584878,0.7306719969272676,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,1.3685590376571166,1.5114012918427457,-0.8584442736357297,0.9979916820506445,0.7870698803460033,0
-0.8838246517505812,-0.9955591693623701,0.9927645216005845,0.5134047397667025,0.604552745037436,-1.5591514637219497,-1.7048645841811618,0.3358868129961172,0
-0.29410170109049505,1.004460639582551,-1.0072882121006403,-1.3394295723291945,-1.175966962714453,-0.8584442736357297,-1.0726514231956106,-1.4124475729846915,1
0.2956212495695911,1.004460639582551,-1.0072882121006403,1.5467161830509528,2.1970672662565165,0.8933237015798199,-0.30123536437837833,1.5868944088298924,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.02106669641480624,-0.4350053452027972,-0.5080906785926198,0.5861831092985882,-0.22296494088044624,0
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-0.7336952779901512,-0.8220748468879905,0.19261651149360004,1.6824059297230762,-0.6690209279195382,0
1.4750671508897635,1.004460639582551,0.9927645216005845,1.724873328444789,2.0090620797237086,-0.8584442736357297,-1.3684575810879327,1.4125736782628908,1
1.4750671508897635,-0.9955591693623701,0.9927645216005845,-1.553218146801798,-1.5298590785409152,1.5940308916660397,0.6035834715275483,-1.4432100548494564,0
0.2956212495695911,-0.9955591693623701,0.9927645216005845,-0.37738098720247876,-0.501360116920259,-0.15773708354950988,-1.6352631352653215,-0.6690209279195382,1
1.4750671508897635,1.004460639582551,-1.0072882121006403,-0.698063848911384,-0.6119514031160284,-1.5591514637219497,0.9341903538777907,-0.5305897595280958,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,-0.1992238418086425,-0.0036993290392962164,-0.8584442736357297,0.5397821433546945,-0.18194829839409296,0
0.2956212495695911,1.004460639582551,-1.0072882121006403,1.6536104702872545,0.604552745037436,0.8933237015798199,-0.44043826221005933,1.8586296653019827,1
-0.29410170109049505,1.004460639582551,0.9927645216005845,-1.0900095687778237,-1.0874939337578373,-0.15773708354950988,0.47018069443885396,-0.9766457465671878,0
-0.29410170109049505,-0.9955591693623701,0.9927645216005845,1.0835076050269785,0.7925579315702441,1.24367729662293,0.7949874560461097,1.8791379865451594,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,0.22835330713656452,0.08477369991731938,0.8933237015798199,0.2207755024904255,-0.11016917404297473,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,0.26398473621533175,-0.25805928728956606,-1.5591514637219497,0.3251776758641863,-0.4229210730014185,0
-0.8838246517505812,-0.9955591693623701,-1.0072882121006403,-1.1612724269353583,-0.9547843903229138,-0.8584442736357297,-0.347636330322272,-1.0638061118506885,1
0.8853442002296773,1.004460639582551,0.9927645216005845,1.4398218958146511,2.2191855234956703,-0.8584442736357297,-1.5018603581766272,0.002626592794496796,1
-1.4735476024106673,1.004460639582551,0.9927645216005845,-0.09232955457234074,0.26171975783055057,-1.5591514637219497,-1.327856735887026,0.4179200979688238,0
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.4486438453600132,-0.5124192455398359,0.19261651149360004,1.6592054467511292,-0.5562251610820667,0
-1.4735476024106673,1.004460639582551,-1.0072882121006403,-1.125640997856591,-1.2202034771927606,1.24367729662293,1.166195183597259,-1.29965180614722,0
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.5199067035175478,-0.6230105317356054,0.8933237015798199,0.8587887842189635,-0.5203355989065076,0
-0.29410170109049505,1.004460639582551,0.9927645216005845,0.8340876014756078,1.445046520125284,-0.5080906785926198,-1.2988561321720924,0.8691031653187099,1
0.8853442002296773,1.004460639582551,0.9927645216005845,0.5490361688454698,-0.09217235799591181,-0.5080906785926198,-1.327856735887026,0.6999095150625025,1
-0.29410170109049505,-0.9955591693623701,-1.0072882121006403,-1.1612724269353583,-1.0874939337578373,-0.8584442736357297,1.3111982021719268,-1.0022811481211586,0
0.8853442002296773,1.004460639582551,-1.0072882121006403,1.4754533248934183,1.3344552339295146,0.19261651149360004,1.5838038770923022,0.971644771534593,0
1.4750671508897635,1.004460639582551,0.9927645216005845,-0.9474838524627548,-0.7225426893117979,-0.5080906785926198,-1.6874642219522018,-1.17660187868816,1
0.8853442002296773,1.004460639582551,-1.0072882121006403,0.19272187805779725,-0.2027636441916813,1.5940308916660397,1.5606033941203552,0.24359936740182234,0
1.4750671508897635,-0.9955591693623701,-1.0072882121006403,-0.4486438453600132,-0.1364088724742196,0.19261651149360004,-0.38243705478019224,-0.7151646507166857,1
0.2956212495695911,1.004460639582551,0.9927645216005845,-0.1992238418086425,0.30595627230885836,-0.8584442736357297,1.0849934931954452,-0.033262969381062324,0
